2015-09-03 10:04:05 UTC+0000|[LIVE RESPONSE]| (System time)|
2008-01-19 07:31:59 UTC+0000|[PE HEADER (dll)]| cryptdll.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x75ad0000
2008-01-19 05:40:27 UTC+0000|[PE DEBUG]| cryptdll.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x75ad0000
2008-01-19 07:30:47 UTC+0000|[PE HEADER (dll)]| msvcrt.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x76d00000
2008-01-19 05:27:25 UTC+0000|[PE DEBUG]| msvcrt.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x76d00000
2008-01-19 07:31:06 UTC+0000|[PE HEADER (dll)]| MTxOCI.Dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x6def0000
2008-01-19 05:48:47 UTC+0000|[PE DEBUG]| MTxOCI.Dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x6def0000
2008-01-19 07:31:57 UTC+0000|[PE HEADER (dll)]| kernel32.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x77900000
2008-01-19 05:31:09 UTC+0000|[PE DEBUG]| kernel32.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x77900000
2008-01-19 07:31:15 UTC+0000|[PE HEADER (dll)]| MSDTCTM.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x6df10000
2008-01-19 05:49:15 UTC+0000|[PE DEBUG]| MSDTCTM.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x6df10000
2008-01-19 07:32:06 UTC+0000|[PE HEADER (dll)]| USP10.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x77190000
2008-01-19 05:36:39 UTC+0000|[PE DEBUG]| USP10.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x77190000
2008-01-19 05:48:45 UTC+0000|[PE HEADER (dll)]| msdtcVSp1res.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x6e5f0000
-|[PE DEBUG]| msdtcVSp1res.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x6e5f0000
2008-01-19 05:48:37 UTC+0000|[PE HEADER (dll)]| COMRES.DLL| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x6db30000
-|[PE DEBUG]| COMRES.DLL| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x6db30000
2008-01-19 07:26:45 UTC+0000|[PE HEADER (dll)]| ATL.DLL| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x74d40000
2008-01-19 06:13:26 UTC+0000|[PE DEBUG]| ATL.DLL| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x74d40000
2008-01-19 07:31:30 UTC+0000|[PE HEADER (dll)]| comctl32.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x74f50000
2008-01-19 05:45:31 UTC+0000|[PE DEBUG]| comctl32.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x74f50000
2008-01-19 07:33:10 UTC+0000|[PE HEADER (dll)]| WINMM.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x74770000
2008-01-19 06:02:51 UTC+0000|[PE DEBUG]| WINMM.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x74770000
2008-01-19 07:33:50 UTC+0000|[PE HEADER (dll)]| WLDAP32.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x76f90000
2008-01-19 05:43:58 UTC+0000|[PE DEBUG]| WLDAP32.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x76f90000
2008-01-19 07:26:49 UTC+0000|[PE HEADER (dll)]| bcrypt.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x756b0000
2008-01-19 05:40:46 UTC+0000|[PE DEBUG]| bcrypt.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x756b0000
2008-01-19 07:32:30 UTC+0000|[PE HEADER (dll)]| XOLEHLP.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x6e7b0000
2008-01-19 05:48:40 UTC+0000|[PE DEBUG]| XOLEHLP.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x6e7b0000
2008-01-19 07:31:25 UTC+0000|[PE HEADER (dll)]| OLEACC.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x745c0000
2008-01-19 05:36:28 UTC+0000|[PE DEBUG]| OLEACC.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x745c0000
2008-01-19 07:32:09 UTC+0000|[PE HEADER (dll)]| ktmw32.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x74d30000
2008-01-19 05:27:18 UTC+0000|[PE DEBUG]| ktmw32.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x74d30000
2006-11-02 09:42:49 UTC+0000|[PE HEADER (dll)]| PSAPI.DLL| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x75ff0000
2006-11-02 09:00:48 UTC+0000|[PE DEBUG]| PSAPI.DLL| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x75ff0000
2008-01-19 07:32:57 UTC+0000|[PE HEADER (dll)]| NTDSAPI.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x75a30000
2008-01-19 05:43:40 UTC+0000|[PE DEBUG]| NTDSAPI.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x75a30000
2008-01-19 07:28:31 UTC+0000|[PE HEADER (dll)]| FirewallAPI.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x75220000
2008-01-19 05:54:58 UTC+0000|[PE DEBUG]| FirewallAPI.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x75220000
2008-01-19 07:31:53 UTC+0000|[PE HEADER (dll)]| credssp.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x75850000
2008-01-19 05:41:18 UTC+0000|[PE DEBUG]| credssp.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x75850000
2008-01-19 07:31:40 UTC+0000|[PE HEADER (dll)]| SHLWAPI.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x76fe0000
2008-01-19 05:44:40 UTC+0000|[PE DEBUG]| SHLWAPI.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x76fe0000
2008-01-19 07:31:13 UTC+0000|[PE HEADER (dll)]| MSDTCPRX.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x6dc70000
2008-01-19 05:48:56 UTC+0000|[PE DEBUG]| MSDTCPRX.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x6dc70000
2008-01-19 07:31:25 UTC+0000|[PE HEADER (dll)]| SAMLIB.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x75a80000
2008-01-19 05:43:07 UTC+0000|[PE DEBUG]| SAMLIB.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x75a80000
2008-01-19 07:33:12 UTC+0000|[PE HEADER (dll)]| NTMARTA.DLL| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x75310000
2008-01-19 05:41:29 UTC+0000|[PE DEBUG]| NTMARTA.DLL| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x75310000
2008-01-19 07:31:54 UTC+0000|[PE HEADER (dll)]| credui.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x73710000
2008-01-19 05:42:51 UTC+0000|[PE DEBUG]| credui.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x73710000
2008-01-19 07:28:14 UTC+0000|[PE HEADER (dll)]| DNSAPI.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x75aa0000
2008-01-19 05:43:47 UTC+0000|[PE DEBUG]| DNSAPI.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x75aa0000
2008-01-19 07:31:57 UTC+0000|[PE HEADER (dll)]| CRYPT32.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x758e0000
2008-01-19 05:40:58 UTC+0000|[PE DEBUG]| CRYPT32.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x758e0000
2008-01-19 07:30:55 UTC+0000|[PE HEADER (dll)]| MSWSOCK.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x755f0000
2008-01-19 05:56:57 UTC+0000|[PE DEBUG]| MSWSOCK.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x755f0000
2008-01-19 07:26:44 UTC+0000|[PE HEADER (dll)]| ACTIVEDS.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x73780000
2008-01-19 05:43:08 UTC+0000|[PE DEBUG]| ACTIVEDS.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x73780000
2008-01-19 07:32:40 UTC+0000|[PE HEADER (dll)]| WS2_32.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x778d0000
2008-01-19 05:56:55 UTC+0000|[PE DEBUG]| WS2_32.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x778d0000
2008-01-19 07:32:03 UTC+0000|[PE HEADER (dll)]| RESUTILS.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x736e0000
2008-01-19 05:34:09 UTC+0000|[PE DEBUG]| RESUTILS.dll| Process: msdtc.exe/PID: 2620/PPID: 608/Process POffset: 0x3ef8e5d0/DLL Base: 0x736e0000
2015-08-23 20:29:46 UTC+0000|[PROCESS]| VBoxService.exe| PID: 836/PPID: 608/POffset: 0x3f5ded90
2015-08-23 20:27:21 UTC+0000|[Handle (Key)]| MACHINE| VBoxService.exe PID: 836/PPID: 608/POffset: 0x3f5ded90
2015-08-24 07:14:34 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER| VBoxService.exe PID: 836/PPID: 608/POffset: 0x3f5ded90
2008-01-19 11:37:29 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LOCALE\ALTERNATE SORTS| VBoxService.exe PID: 836/PPID: 608/POffset: 0x3f5ded90
2015-08-24 06:58:45 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LOCALE| VBoxService.exe PID: 836/PPID: 608/POffset: 0x3f5ded90
2008-01-19 11:37:29 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LANGUAGE GROUPS| VBoxService.exe PID: 836/PPID: 608/POffset: 0x3f5ded90
2015-09-02 06:01:50 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\PROTOCOL_CATALOG9| VBoxService.exe PID: 836/PPID: 608/POffset: 0x3f5ded90
2008-01-19 11:41:33 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\NAMESPACE_CATALOG5| VBoxService.exe PID: 836/PPID: 608/POffset: 0x3f5ded90
2015-07-10 11:11:55 UTC+0000|[PE HEADER (exe)]| VBoxService.exe| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x012b0000
2015-07-10 11:11:55 UTC+0000|[PE DEBUG]| VBoxService.exe| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x012b0000
2008-01-19 07:32:54 UTC+0000|[PE HEADER (dll)]| ntdll.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x77780000
2008-01-19 05:27:58 UTC+0000|[PE DEBUG]| ntdll.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x77780000
2006-11-02 09:42:49 UTC+0000|[PE HEADER (dll)]| PSAPI.DLL| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x75ff0000
2006-11-02 09:00:48 UTC+0000|[PE DEBUG]| PSAPI.DLL| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x75ff0000
2008-01-19 07:32:06 UTC+0000|[PE HEADER (dll)]| USP10.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x77190000
2008-01-19 05:36:39 UTC+0000|[PE DEBUG]| USP10.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x77190000
2008-01-19 07:27:30 UTC+0000|[PE HEADER (dll)]| dhcpcsvc6.DLL| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x757a0000
2008-01-19 05:54:32 UTC+0000|[PE DEBUG]| dhcpcsvc6.DLL| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x757a0000
2008-01-19 07:31:40 UTC+0000|[PE HEADER (dll)]| SHLWAPI.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x76fe0000
2008-01-19 05:44:40 UTC+0000|[PE DEBUG]| SHLWAPI.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x76fe0000
2008-01-19 07:30:55 UTC+0000|[PE HEADER (dll)]| mswsock.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x755f0000
2008-01-19 05:56:57 UTC+0000|[PE DEBUG]| mswsock.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x755f0000
2008-01-19 07:31:11 UTC+0000|[PE HEADER (dll)]| SHELL32.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x76000000
2008-01-19 05:48:09 UTC+0000|[PE DEBUG]| SHELL32.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x76000000
2008-01-19 07:33:10 UTC+0000|[PE HEADER (dll)]| wshtcpip.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x75210000
2008-01-19 05:55:55 UTC+0000|[PE DEBUG]| wshtcpip.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x75210000
2008-01-19 07:32:52 UTC+0000|[PE HEADER (dll)]| NSI.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x76e40000
2008-01-19 05:55:49 UTC+0000|[PE DEBUG]| NSI.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x76e40000
2008-01-19 07:31:29 UTC+0000|[PE HEADER (dll)]| RPCRT4.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x772a0000
2008-01-19 05:49:05 UTC+0000|[PE DEBUG]| RPCRT4.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x772a0000
2008-01-19 07:31:24 UTC+0000|[PE HEADER (dll)]| ole32.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x77040000
2008-01-19 05:49:44 UTC+0000|[PE DEBUG]| ole32.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x77040000
2008-01-19 07:31:57 UTC+0000|[PE HEADER (dll)]| kernel32.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x77900000
2008-01-19 05:31:09 UTC+0000|[PE DEBUG]| kernel32.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x77900000
2008-01-19 07:33:11 UTC+0000|[PE HEADER (dll)]| WINNSI.DLL| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x75a70000
2008-01-19 05:55:50 UTC+0000|[PE DEBUG]| WINNSI.DLL| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x75a70000
2008-01-19 07:30:29 UTC+0000|[PE HEADER (dll)]| IMM32.DLL| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x76e50000
2008-01-19 05:36:12 UTC+0000|[PE DEBUG]| IMM32.DLL| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x76e50000
2008-01-19 07:32:07 UTC+0000|[PE HEADER (dll)]| Secur32.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x75e90000
2008-01-19 05:41:17 UTC+0000|[PE DEBUG]| Secur32.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x75e90000
2008-01-19 07:30:51 UTC+0000|[PE HEADER (dll)]| IPHLPAPI.DLL| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x758c0000
2008-01-19 05:55:51 UTC+0000|[PE DEBUG]| IPHLPAPI.DLL| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x758c0000
2008-01-19 07:30:47 UTC+0000|[PE HEADER (dll)]| msvcrt.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x76d00000
2008-01-19 05:27:25 UTC+0000|[PE DEBUG]| msvcrt.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x76d00000
2008-01-19 07:33:12 UTC+0000|[PE HEADER (dll)]| NTMARTA.DLL| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x75310000
2008-01-19 05:41:29 UTC+0000|[PE DEBUG]| NTMARTA.DLL| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x75310000
2008-01-19 07:32:03 UTC+0000|[PE HEADER (dll)]| USER32.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x76e70000
2008-01-19 05:35:51 UTC+0000|[PE DEBUG]| USER32.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x76e70000
2008-01-19 07:30:40 UTC+0000|[PE HEADER (dll)]| MSCTF.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x773a0000
2008-01-19 05:37:05 UTC+0000|[PE DEBUG]| MSCTF.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x773a0000
2008-01-19 07:31:30 UTC+0000|[PE HEADER (dll)]| comctl32.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x74f50000
2008-01-19 05:45:31 UTC+0000|[PE DEBUG]| comctl32.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x74f50000
2008-01-19 07:33:50 UTC+0000|[PE HEADER (dll)]| WLDAP32.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x76f90000
2008-01-19 05:43:58 UTC+0000|[PE DEBUG]| WLDAP32.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x76f90000
2008-01-19 07:27:29 UTC+0000|[PE HEADER (dll)]| dhcpcsvc.DLL| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x757d0000
2008-01-19 05:54:33 UTC+0000|[PE DEBUG]| dhcpcsvc.DLL| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x757d0000
2008-01-19 07:27:07 UTC+0000|[PE HEADER (dll)]| ADVAPI32.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x76c30000
2008-01-19 06:16:07 UTC+0000|[PE DEBUG]| ADVAPI32.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x76c30000
2008-01-19 07:28:37 UTC+0000|[PE HEADER (dll)]| GDI32.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x76be0000
2008-01-19 05:36:28 UTC+0000|[PE DEBUG]| GDI32.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x76be0000
2008-01-19 07:33:28 UTC+0000|[PE HEADER (dll)]| WINSTA.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x75e60000
2008-01-19 06:01:58 UTC+0000|[PE DEBUG]| WINSTA.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x75e60000
2008-01-19 07:31:25 UTC+0000|[PE HEADER (dll)]| SAMLIB.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x75a80000
2008-01-19 05:43:07 UTC+0000|[PE DEBUG]| SAMLIB.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x75a80000
2008-01-19 07:28:14 UTC+0000|[PE HEADER (dll)]| DNSAPI.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x75aa0000
2008-01-19 05:43:47 UTC+0000|[PE DEBUG]| DNSAPI.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x75aa0000
2008-01-19 07:32:40 UTC+0000|[PE HEADER (dll)]| WS2_32.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x778d0000
2008-01-19 05:56:55 UTC+0000|[PE DEBUG]| WS2_32.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x778d0000
2008-01-19 07:32:06 UTC+0000|[PE HEADER (dll)]| VERSION.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x752e0000
2008-01-19 05:46:51 UTC+0000|[PE DEBUG]| VERSION.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x752e0000
2008-01-19 07:32:29 UTC+0000|[PE HEADER (dll)]| WTSAPI32.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x75700000
2008-01-19 06:01:52 UTC+0000|[PE DEBUG]| WTSAPI32.dll| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x75700000
2008-01-19 07:29:45 UTC+0000|[PE HEADER (dll)]| LPK.DLL| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x778c0000
2008-01-19 05:36:15 UTC+0000|[PE DEBUG]| LPK.DLL| Process: VBoxService.exe/PID: 836/PPID: 608/Process POffset: 0x3f5ded90/DLL Base: 0x778c0000
2015-08-23 10:30:04 UTC+0000|[PROCESS]| svchost.exe| PID: 1512/PPID: 608/POffset: 0x3f2dfd90
2015-08-24 07:14:34 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER| svchost.exe PID: 1512/PPID: 608/POffset: 0x3f2dfd90
2015-08-24 07:14:15 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NETWORKPROVIDER\HWORDER| svchost.exe PID: 1512/PPID: 608/POffset: 0x3f2dfd90
2015-08-23 10:30:05 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES\VSS\DIAG\IIS CONFIG WRITER| svchost.exe PID: 1512/PPID: 608/POffset: 0x3f2dfd90
2015-09-03 10:03:38 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\CLASSES| svchost.exe PID: 1512/PPID: 608/POffset: 0x3f2dfd90
2008-01-19 05:32:57 UTC+0000|[PE HEADER (exe)]| svchost.exe| Process: svchost.exe/PID: 1512/PPID: 608/Process POffset: 0x3f2dfd90/DLL Base: 0x00210000
2008-01-19 05:32:57 UTC+0000|[PE DEBUG]| svchost.exe| Process: svchost.exe/PID: 1512/PPID: 608/Process POffset: 0x3f2dfd90/DLL Base: 0x00210000
2008-01-19 07:32:54 UTC+0000|[PE HEADER (dll)]| ntdll.dll| Process: svchost.exe/PID: 1512/PPID: 608/Process POffset: 0x3f2dfd90/DLL Base: 0x77780000
